operation,data_type,iteration,cycle_count
DMA_LOAD,1656,1,0.0026458437499999998,926.0453124999999
DMA_LOAD,1664,1,0.002552078125,893.22734375
DMA_LOAD,1672,1,0.002541671875,889.5851562500001
DMA_LOAD,1680,1,0.00272915625,955.2046875
DMA_LOAD,1688,1,0.0029947968749999996,1048.17890625
DMA_LOAD,1696,1,0.0028072968749999995,982.5539062499998
DMA_LOAD,1704,1,0.0026510468749999998,927.86640625
DMA_LOAD,1712,1,0.002869796875,1004.42890625
DMA_LOAD,1720,1,0.0025624999999999997,896.8749999999999
DMA_LOAD,1728,1,0.00284375,995.3125
DMA_LOAD,1736,1,0.0027708281250000003,969.78984375
DMA_LOAD,1744,1,0.0027604218750000003,966.1476562500001
DMA_LOAD,1752,1,0.0028645781250000004,1002.6023437500002
DMA_LOAD,1760,1,0.002567703125,898.69609375
DMA_LOAD,1768,1,0.00283853125,993.4859375
DMA_LOAD,1776,1,0.002854171875,998.96015625
DMA_LOAD,1784,1,0.0029635468750000005,1037.2414062500002
DMA_LOAD,1792,1,0.0028541718750000004,998.9601562500002
DMA_LOAD,1800,1,0.0029895781250000005,1046.3523437500003
DMA_LOAD,1808,1,0.0029895937499999996,1046.3578125
DMA_LOAD,1816,1,0.0028281250000000003,989.8437500000001
DMA_LOAD,1824,1,0.002833328125,991.6648437499999
DMA_LOAD,1832,1,0.0028958281250000004,1013.5398437500002
DMA_LOAD,1840,1,0.0029635468750000005,1037.2414062500002
DMA_LOAD,1848,1,0.002984375,1044.53125
DMA_LOAD,1856,1,0.0030208281249999996,1057.2898437499998
DMA_LOAD,1864,1,0.00294790625,1031.7671875
DMA_LOAD,1872,1,0.003046875,1066.40625
DMA_LOAD,1880,1,0.00299478125,1048.1734375
DMA_LOAD,1888,1,0.003015625,1055.46875
DMA_LOAD,1896,1,0.002895828125,1013.5398437499999
DMA_LOAD,1904,1,0.0030625,1071.875
DMA_LOAD,1912,1,0.003057296875,1070.05390625
DMA_LOAD,1920,1,0.003135421875,1097.39765625
DMA_LOAD,1928,1,0.00301040625,1053.6421875
DMA_LOAD,1936,1,0.0030729218750000006,1075.5226562500002
